,bk_dummy
26709,1
26710,1
26711,1
26712,1
26713,1
26714,1
26715,1
26716,1
26717,1
26718,0
26719,1
26720,1
26721,0
26722,1
26723,1
26724,0
26725,0
26726,1
26727,1
26728,1
26729,1
26730,1
26731,1
26732,1
26733,1
26734,1
26735,1
26736,1
26737,1
26738,1
26739,1
26740,1
26741,0
26742,1
26743,1
26744,1
26745,1
26746,1
26747,1
26748,1
26749,1
26750,1
26751,1
26752,1
26753,0
26754,1
26755,0
26756,1
26757,1
26758,1
26759,0
26760,1
26761,1
26762,1
26763,1
26764,1
26765,1
26766,1
26767,1
26768,1
26769,1
26770,1
26771,1
26772,1
26773,1
26774,1
26775,1
26776,1
26777,1
26778,1
26779,1
26780,1
26781,1
26782,0
26783,1
26784,1
26785,1
26786,1
26787,0
26788,1
26789,1
26790,1
26791,0
26792,1
26793,1
26794,1
26795,1
26796,1
26797,1
26798,1
26799,1
26800,1
26801,1
26802,1
26803,1
26804,1
26805,1
26806,1
26807,1
26808,1
26809,1
26810,1
26811,1
26812,1
26813,1
26814,1
26815,1
26816,1
26817,1
26818,1
26819,1
26820,1
26821,1
26822,1
26823,1
26824,1
26825,0
26826,0
26827,0
26828,0
26829,0
26830,0
26831,0
26832,1
26833,1
26834,1
26835,0
26836,0
26837,0
26838,0
26839,0
26840,0
26841,0
26842,0
26843,0
26844,0
26845,0
26846,0
26847,0
26848,0
26849,0
26850,0
26851,1
26852,1
26853,1
26854,1
26855,1
26856,1
26857,1
26858,1
26859,1
26860,1
26861,0
26862,1
26863,0
26864,1
26865,1
26866,1
26867,1
26868,0
26869,0
26870,0
26871,0
26872,0
26873,0
26874,0
26875,0
26876,1
26877,0
26878,1
26879,1
26880,1
26881,1
26882,1
26883,1
26884,1
26885,0
26886,1
26887,1
26888,1
26889,1
26890,1
26891,1
26892,1
26893,1
26894,1
26895,0
26896,1
26897,1
26898,0
26899,0
26900,0
26901,1
26902,0
26903,1
26904,0
26905,1
26906,1
26907,1
26908,0
26909,0
26910,0
26911,0
26912,0
26913,0
26914,0
26915,1
26916,0
26917,1
26918,1
26919,1
26920,0
26921,0
26922,0
26923,0
26924,0
26925,0
26926,0
26927,0
26928,0
26929,0
26930,0
26931,0
26932,0
26933,0
26934,0
26935,0
26936,0
26937,0
26938,1
26939,0
26940,0
26941,0
26942,1
26943,0
26944,1
26945,1
26946,0
26947,1
26948,1
26949,0
26950,0
26951,0
26952,0
26953,1
26954,0
26955,1
26956,1
26957,0
26958,1
26959,0
26960,1
26961,1
26962,0
26963,0
26964,0
26965,0
26966,0
26967,0
26968,0
26969,0
26970,1
26971,1
26972,1
26973,0
26974,1
26975,0
26976,1
26977,1
26978,1
26979,1
26980,1
26981,1
26982,1
26983,1
26984,1
26985,1
26986,1
26987,1
26988,0
26989,1
26990,1
26991,1
26992,1
26993,1
26994,1
26995,1
26996,1
26997,1
26998,0
26999,0
27000,1
27001,0
27002,0
27003,0
27004,0
27005,0
27006,0
27007,0
27008,0
27009,0
27010,0
27011,0
27012,0
27013,0
27014,1
27015,1
27016,1
27017,1
27018,1
27019,1
27020,1
27021,1
27022,1
27023,1
27024,1
27025,1
27026,1
27027,1
27028,1
27029,1
27030,1
27031,1
27032,1
27033,1
27034,1
27035,1
27036,1
27037,1
27038,0
27039,0
27040,1
27041,1
27042,1
27043,0
27044,0
27045,0
27046,1
27047,1
27048,0
27049,0
27050,0
27051,0
27052,0
27053,0
27054,0
27055,0
27056,0
27057,0
27058,0
27059,0
27060,0
27061,1
27062,0
27063,0
27064,0
27065,0
27066,1
27067,0
27068,0
27069,0
27070,0
27071,0
27072,0
27073,0
27074,1
27075,0
27076,0
27077,0
27078,0
27079,0
27080,0
27081,0
27082,0
27083,0
27084,1
27085,0
27086,0
27087,0
27088,1
27089,0
27090,0
27091,0
27092,0
27093,0
27094,0
27095,0
27096,0
27097,1
27098,0
27099,0
27100,1
27101,0
27102,1
27103,0
27104,0
27105,1
27106,1
27107,1
27108,0
27109,0
27110,1
27111,1
27112,1
27113,0
27114,0
27115,1
27116,1
27117,1
27118,0
27119,0
27120,0
27121,0
27122,0
27123,0
27124,1
27125,1
27126,0
27127,1
27128,0
27129,0
27130,0
27131,0
27132,0
27133,0
27134,0
27135,0
27136,0
27137,0
27138,0
27139,0
27140,0
27141,0
27142,0
27143,0
27144,0
27145,0
27146,0
27147,0
27148,0
27149,0
27150,0
27151,0
27152,0
27153,0
27154,0
27155,1
27156,0
27157,0
27158,0
27159,0
27160,0
27161,1
27162,0
27163,1
27164,1
27165,1
27166,1
27167,1
27168,1
27169,1
27170,0
27171,1
27172,1
27173,1
27174,1
27175,0
27176,1
27177,1
27178,1
27179,1
27180,1
27181,1
27182,1
27183,1
27184,1
27185,1
27186,1
27187,1
27188,1
27189,1
27190,1
27191,1
27192,1
27193,0
27194,1
27195,1
27196,1
27197,1
27198,1
27199,1
27200,1
27201,1
27202,1
27203,1
27204,1
27205,1
27206,1
27207,1
27208,1
27209,0
27210,1
27211,1
27212,1
27213,1
27214,1
27215,1
27216,1
27217,1
27218,1
27219,1
27220,1
27221,1
27222,1
27223,1
27224,1
27225,1
27226,1
27227,1
27228,1
27229,1
27230,0
27231,0
27232,0
27233,0
27234,0
27235,0
27236,0
27237,0
27238,0
27239,0
27240,0
27241,0
27242,0
27243,0
27244,0
27245,1
27246,0
27247,1
27248,1
27249,0
27250,1
27251,1
27252,1
27253,0
27254,1
27255,0
27256,0
27257,0
27258,0
27259,1
27260,0
27261,1
27262,0
27263,0
27264,0
27265,0
27266,0
27267,0
27268,1
27269,1
27270,1
27271,1
27272,1
27273,1
27274,1
27275,1
27276,1
27277,1
27278,1
27279,1
27280,1
27281,1
27282,1
27283,1
27284,1
27285,1
27286,1
27287,1
27288,1
27289,1
27290,1
27291,1
27292,1
27293,1
27294,1
27295,1
27296,1
27297,1
27298,1
27299,1
27300,1
27301,1
27302,1
27303,1
27304,1
27305,1
27306,1
27307,1
27308,1
27309,1
27310,1
27311,1
27312,1
27313,1
27314,1
27315,0
27316,0
27317,1
27318,1
27319,1
27320,1
27321,1
27322,1
27323,1
27324,1
27325,0
27326,0
27327,0
27328,0
27329,1
27330,1
27331,0
27332,0
27333,1
27334,1
27335,1
27336,1
27337,1
27338,1
27339,1
27340,1
27341,1
27342,1
27343,1
27344,0
27345,1
27346,1
27347,0
27348,0
27349,0
27350,0
27351,0
27352,0
27353,1
27354,1
27355,1
27356,1
27357,0
27358,1
27359,0
27360,1
27361,1
27362,1
27363,1
27364,1
27365,0
27366,1
27367,1
27368,1
27369,0
27370,1
27371,1
27372,1
27373,1
27374,0
27375,0
27376,0
27377,0
27378,1
27379,1
27380,1
27381,1
27382,0
27383,1
27384,0
27385,0
27386,1
27387,1
27388,1
27389,1
27390,1
27391,1
27392,0
27393,1
27394,1
27395,1
27396,1
27397,1
27398,1
27399,1
27400,1
27401,0
27402,0
27403,0
27404,1
27405,0
27406,1
27407,1
27408,1
27409,1
27410,1
27411,1
27412,1
27413,0
27414,0
27415,1
27416,1
27417,1
27418,1
27419,1
27420,1
27421,1
27422,1
27423,0
27424,1
27425,1
27426,0
27427,1
27428,1
27429,1
27430,0
27431,0
27432,1
27433,1
27434,0
27435,1
27436,1
27437,0
27438,0
27439,0
27440,0
27441,1
27442,1
27443,0
27444,0
27445,0
27446,1
27447,1
27448,0
27449,0
27450,0
27451,0
27452,0
27453,1
27454,1
27455,1
27456,0
27457,0
27458,0
27459,0
27460,1
27461,1
27462,1
27463,0
27464,1
27465,1
27466,0
27467,0
27468,1
27469,0
27470,0
27471,0
27472,0
27473,0
27474,0
27475,0
27476,1
27477,1
27478,0
27479,0
27480,0
27481,0
27482,1
27483,1
27484,1
27485,0
27486,0
27487,0
27488,0
27489,0
27490,0
27491,0
27492,0
27493,1
27494,1
27495,1
27496,1
27497,1
27498,1
27499,1
27500,1
27501,1
27502,0
27503,1
27504,1
27505,1
27506,1
27507,1
27508,1
27509,1
27510,0
27511,1
27512,1
27513,1
27514,1
27515,0
27516,1
27517,1
27518,1
27519,1
27520,1
27521,0
27522,1
27523,1
27524,1
27525,1
27526,1
27527,1
27528,1
27529,1
27530,1
27531,1
27532,1
27533,1
27534,1
27535,1
27536,1
27537,1
27538,1
27539,1
27540,1
27541,1
27542,1
27543,1
27544,1
27545,1
27546,1
27547,1
27548,1
27549,1
27550,0
27551,1
27552,1
27553,1
27554,1
27555,0
27556,1
27557,1
27558,1
27559,1
27560,0
27561,1
27562,1
27563,1
27564,1
27565,1
27566,0
27567,1
27568,1
27569,1
27570,1
27571,1
27572,1
27573,1
27574,1
27575,1
27576,1
27577,1
27578,1
27579,1
27580,1
27581,1
27582,1
27583,1
27584,1
27585,1
27586,1
27587,1
27588,1
27589,1
27590,1
27591,1
27592,0
27593,0
27594,0
27595,0
27596,1
27597,0
27598,0
27599,0
27600,0
27601,0
27602,0
27603,0
27604,0
27605,0
27606,0
27607,0
27608,0
27609,0
27610,0
27611,0
27612,0
27613,0
27614,0
27615,0
27616,0
27617,0
27618,0
27619,0
27620,0
27621,0
27622,0
27623,0
27624,0
27625,0
27626,0
27627,1
27628,1
27629,1
27630,0
27631,1
27632,1
27633,1
27634,1
27635,1
27636,1
27637,1
27638,1
27639,1
27640,1
27641,1
27642,1
27643,1
27644,1
27645,1
27646,1
27647,1
27648,1
27649,1
27650,1
27651,1
27652,1
27653,0
27654,1
27655,1
27656,0
27657,1
27658,1
27659,1
27660,0
27661,1
27662,1
27663,1
27664,1
27665,0
27666,0
27667,1
27668,1
27669,1
27670,1
27671,1
27672,1
27673,0
27674,1
27675,1
27676,1
27677,1
27678,1
27679,0
27680,1
27681,0
27682,0
27683,1
27684,1
27685,1
27686,1
27687,1
27688,0
27689,1
27690,0
27691,1
27692,1
27693,1
27694,1
27695,1
27696,1
27697,1
27698,1
27699,1
27700,1
27701,1
27702,1
27703,1
27704,1
27705,0
27706,0
27707,0
27708,1
27709,0
27710,0
27711,0
27712,0
27713,0
27714,1
27715,1
27716,1
27717,1
27718,0
27719,0
27720,1
27721,0
27722,1
27723,0
27724,1
27725,1
27726,1
27727,1
27728,0
27729,0
27730,0
27731,0
27732,0
27733,1
27734,0
27735,1
27736,0
27737,1
27738,0
27739,1
27740,1
27741,0
27742,1
27743,0
27744,1
27745,1
27746,0
27747,1
27748,1
27749,0
27750,0
27751,0
27752,1
27753,0
27754,1
27755,1
27756,1
27757,1
27758,1
27759,1
27760,1
27761,1
27762,1
27763,0
27764,0
27765,1
27766,0
27767,0
27768,0
27769,0
27770,0
27771,1
27772,0
27773,0
27774,0
27775,1
27776,1
27777,0
27778,0
27779,0
27780,0
27781,0
27782,1
27783,1
27784,1
27785,0
27786,1
27787,1
27788,1
27789,1
27790,1
27791,0
27792,1
27793,1
27794,1
27795,1
27796,1
27797,1
27798,1
27799,1
27800,1
27801,1
27802,1
27803,1
27804,1
27805,1
27806,1
27807,1
27808,1
27809,1
27810,1
27811,1
27812,1
27813,1
27814,1
27815,1
27816,1
27817,1
27818,1
27819,1
27820,1
27821,1
27822,1
27823,1
27824,1
27825,1
27826,1
27827,1
27828,1
27829,1
27830,1
27831,1
27832,1
27833,1
27834,1
27835,1
27836,1
27837,1
27838,1
27839,1
27840,1
27841,1
27842,1
27843,1
27844,1
27845,1
27846,0
27847,1
27848,1
27849,1
27850,1
27851,1
27852,1
27853,1
27854,1
27855,1
27856,1
27857,1
27858,1
27859,1
27860,1
27861,1
27862,1
27863,1
27864,0
27865,1
27866,1
27867,1
27868,1
27869,1
27870,1
27871,1
27872,1
27873,1
27874,1
27875,1
27876,1
27877,1
27878,1
27879,1
27880,1
27881,1
27882,1
27883,1
27884,1
27885,1
27886,1
27887,1
27888,1
27889,1
27890,1
27891,1
27892,1
27893,1
27894,1
27895,1
27896,1
27897,1
27898,1
27899,1
27900,1
27901,1
27902,1
27903,0
27904,0
27905,1
27906,1
27907,1
27908,0
27909,1
27910,1
27911,1
27912,1
27913,1
27914,1
27915,0
27916,1
27917,1
27918,1
27919,0
27920,1
27921,1
27922,1
27923,1
27924,1
27925,1
27926,0
27927,0
27928,0
27929,0
27930,1
27931,0
27932,0
27933,0
27934,0
27935,0
27936,0
27937,0
27938,0
27939,0
27940,0
27941,0
27942,0
27943,0
27944,0
27945,0
27946,0
27947,1
27948,0
27949,0
27950,0
27951,0
27952,0
27953,0
27954,0
27955,0
27956,0
27957,0
27958,0
27959,0
27960,0
27961,0
27962,0
27963,0
27964,0
27965,1
27966,1
27967,0
27968,0
27969,0
27970,0
27971,0
27972,0
27973,0
27974,0
27975,1
27976,0
27977,0
27978,0
27979,0
27980,0
27981,0
27982,0
27983,0
27984,1
27985,0
27986,0
27987,0
27988,0
27989,0
27990,0
27991,0
27992,0
27993,1
27994,0
27995,0
27996,0
27997,0
27998,1
27999,1
28000,1
28001,0
28002,0
28003,1
28004,0
28005,0
28006,0
28007,0
28008,1
28009,1
28010,1
28011,1
28012,1
28013,1
28014,1
28015,1
28016,1
28017,1
28018,1
28019,1
28020,1
28021,1
28022,1
28023,1
28024,1
28025,1
28026,1
28027,1
28028,1
28029,1
28030,1
28031,1
28032,1
28033,0
28034,1
28035,0
28036,0
28037,0
28038,0
28039,0
28040,0
28041,0
28042,1
28043,1
28044,0
28045,1
28046,1
28047,1
28048,0
28049,1
28050,1
28051,1
28052,1
28053,1
28054,1
28055,0
28056,0
28057,1
28058,0
28059,1
28060,0
28061,0
28062,0
28063,1
28064,0
28065,1
28066,0
28067,0
28068,0
28069,0
28070,0
28071,0
28072,0
28073,1
28074,1
28075,1
28076,0
28077,0
28078,0
28079,0
28080,0
28081,1
28082,0
28083,0
28084,1
28085,1
28086,1
28087,0
28088,0
28089,0
28090,1
28091,1
28092,1
28093,0
28094,0
28095,1
28096,1
28097,1
28098,1
28099,1
28100,1
28101,0
28102,1
28103,0
28104,0
28105,1
28106,1
28107,1
28108,0
28109,0
28110,0
28111,0
28112,0
28113,1
28114,1
28115,1
28116,0
28117,0
28118,1
28119,0
28120,0
28121,1
28122,1
28123,1
28124,0
28125,0
28126,0
28127,0
28128,0
28129,1
28130,1
28131,1
28132,1
28133,0
28134,0
28135,0
28136,0
28137,0
28138,0
28139,0
28140,0
28141,0
28142,1
28143,0
28144,1
28145,0
28146,1
28147,1
28148,0
28149,1
28150,0
28151,1
28152,0
28153,1
28154,0
28155,0
28156,0
28157,0
28158,1
28159,0
28160,1
28161,1
28162,1
28163,1
28164,1
28165,1
28166,0
28167,0
28168,0
28169,1
28170,0
28171,1
28172,0
28173,0
28174,1
28175,1
28176,0
28177,0
28178,0
28179,1
28180,1
28181,1
28182,0
28183,0
28184,1
28185,1
28186,0
28187,0
28188,0
28189,0
28190,0
28191,0
28192,0
28193,0
28194,0
28195,1
28196,1
28197,1
28198,0
28199,0
28200,0
28201,1
28202,0
28203,1
28204,0
28205,0
28206,0
28207,0
28208,0
28209,0
28210,1
28211,0
28212,1
28213,0
28214,0
28215,1
28216,1
28217,0
28218,0
28219,1
28220,1
28221,0
28222,0
28223,0
28224,0
28225,1
28226,0
28227,0
28228,0
28229,1
28230,1
28231,0
28232,0
28233,1
28234,0
28235,1
28236,1
28237,1
28238,1
28239,1
28240,1
28241,0
28242,1
28243,0
28244,0
28245,1
28246,1
28247,0
28248,0
28249,0
28250,0
28251,0
28252,1
28253,0
28254,0
28255,0
28256,0
28257,0
28258,0
28259,1
28260,1
28261,1
28262,0
28263,0
28264,0
28265,1
28266,1
28267,1
28268,1
28269,1
28270,1
28271,1
28272,1
28273,0
28274,0
28275,0
28276,0
28277,1
28278,1
28279,1
28280,1
28281,0
28282,0
28283,0
28284,0
28285,1
28286,1
28287,0
28288,0
28289,0
28290,0
28291,1
28292,0
28293,0
28294,0
28295,0
28296,0
28297,0
28298,0
28299,0
28300,0
28301,0
28302,0
28303,0
28304,1
28305,0
28306,0
28307,0
28308,0
28309,0
28310,0
28311,1
28312,0
28313,1
28314,0
28315,0
28316,1
28317,1
28318,1
28319,0
28320,0
28321,0
28322,0
28323,0
28324,0
28325,1
28326,1
28327,1
28328,0
28329,0
28330,1
28331,0
28332,0
28333,0
28334,1
28335,1
28336,0
28337,0
28338,1
28339,1
28340,0
28341,1
28342,1
28343,1
28344,0
28345,0
28346,0
28347,0
28348,1
28349,0
28350,0
28351,0
28352,0
28353,0
28354,0
28355,1
28356,1
28357,0
28358,0
28359,0
28360,1
28361,1
28362,0
28363,0
28364,1
28365,1
28366,0
28367,0
28368,1
28369,1
28370,1
28371,0
28372,0
28373,0
28374,0
28375,0
28376,1
28377,1
28378,0
28379,0
28380,1
28381,0
28382,0
28383,0
28384,1
28385,0
28386,0
28387,0
28388,0
28389,1
28390,1
28391,1
28392,1
28393,0
28394,0
28395,0
28396,0
28397,1
28398,0
28399,0
28400,1
28401,0
28402,0
28403,0
28404,1
28405,0
28406,0
28407,0
28408,1
28409,1
28410,0
28411,1
28412,1
28413,1
28414,1
28415,1
28416,0
28417,0
28418,0
28419,0
28420,0
28421,0
28422,0
28423,1
28424,1
28425,1
28426,0
28427,0
28428,0
28429,0
28430,0
28431,0
28432,0
28433,0
28434,0
28435,0
28436,1
28437,1
28438,0
28439,0
28440,0
28441,1
28442,0
28443,1
28444,1
28445,1
28446,0
28447,0
28448,1
28449,0
28450,1
28451,0
28452,0
28453,1
28454,0
28455,0
28456,0
28457,0
28458,1
28459,1
28460,1
28461,1
28462,0
28463,1
28464,1
28465,1
28466,0
28467,1
28468,1
28469,1
28470,0
28471,0
28472,0
28473,0
28474,0
28475,0
28476,1
28477,0
28478,0
28479,0
28480,0
28481,0
28482,0
28483,0
28484,0
28485,0
28486,0
28487,0
28488,0
28489,0
28490,0
28491,0
28492,0
28493,0
28494,0
28495,0
28496,1
28497,1
28498,1
28499,1
28500,1
28501,1
28502,1
28503,1
28504,1
28505,1
28506,1
28507,1
28508,1
28509,1
28510,1
28511,1
28512,1
28513,1
28514,1
28515,1
28516,1
28517,1
28518,1
28519,1
28520,1
28521,1
28522,1
28523,1
28524,1
28525,1
28526,1
28527,1
28528,1
28529,1
28530,1
28531,1
28532,1
28533,1
28534,1
28535,1
28536,1
28537,1
28538,1
28539,1
28540,1
28541,1
28542,1
28543,0
28544,0
28545,1
28546,0
28547,1
28548,1
28549,1
28550,0
28551,1
28552,1
28553,1
28554,1
28555,0
28556,0
28557,0
28558,0
28559,0
28560,0
28561,0
28562,1
28563,1
28564,0
28565,0
28566,0
28567,0
28568,0
28569,0
28570,0
28571,1
28572,1
28573,1
28574,1
28575,1
28576,0
28577,1
28578,1
28579,1
28580,1
28581,1
28582,0
28583,1
28584,1
28585,0
28586,0
28587,0
28588,0
28589,0
28590,0
28591,0
28592,0
28593,1
28594,1
28595,1
28596,0
28597,1
28598,1
28599,1
28600,1
28601,1
28602,1
28603,1
28604,1
28605,1
28606,1
28607,1
28608,1
28609,0
28610,1
28611,1
28612,1
28613,1
28614,1
28615,1
28616,1
28617,1
28618,1
28619,1
28620,0
28621,1
28622,1
28623,1
28624,1
28625,1
28626,1
28627,1
28628,1
28629,1
28630,1
28631,1
28632,1
28633,1
28634,1
28635,1
28636,0
28637,0
28638,0
28639,0
28640,1
28641,1
28642,1
28643,1
28644,1
28645,0
28646,0
28647,1
28648,0
28649,1
28650,1
28651,1
28652,1
28653,0
28654,0
28655,1
28656,0
28657,0
28658,0
28659,0
28660,1
28661,1
28662,1
28663,0
28664,0
28665,1
28666,1
28667,0
28668,1
28669,1
28670,1
28671,1
28672,1
28673,1
28674,1
28675,1
28676,1
28677,0
28678,1
28679,1
28680,1
28681,0
28682,0
28683,1
28684,1
28685,1
28686,1
28687,1
28688,0
28689,1
28690,0
28691,0
28692,0
28693,0
28694,1
28695,0
28696,0
28697,0
28698,0
28699,1
28700,0
28701,0
28702,0
28703,0
28704,1
28705,0
28706,0
28707,0
28708,0
28709,1
28710,0
28711,1
28712,0
28713,0
28714,0
28715,0
28716,0
28717,0
28718,0
28719,1
28720,1
28721,1
28722,1
28723,1
28724,1
28725,1
28726,1
28727,1
28728,1
28729,1
28730,1
28731,1
28732,1
28733,1
28734,1
28735,0
28736,1
28737,1
28738,1
28739,1
28740,1
28741,1
28742,1
28743,1
28744,1
28745,1
28746,1
28747,0
28748,1
28749,1
28750,1
28751,1
28752,1
28753,1
28754,1
28755,1
28756,0
28757,0
28758,1
28759,1
28760,1
28761,1
28762,1
28763,1
28764,1
28765,1
28766,1
28767,1
28768,1
28769,1
28770,0
28771,1
28772,1
28773,1
28774,1
28775,1
28776,1
28777,1
28778,0
28779,1
28780,1
28781,1
28782,1
28783,0
28784,1
28785,1
28786,1
28787,1
28788,0
28789,1
28790,1
28791,1
28792,1
28793,1
28794,1
28795,1
28796,1
28797,1
28798,1
28799,0
28800,1
28801,1
28802,1
28803,1
28804,1
28805,1
28806,1
28807,0
28808,1
28809,1
28810,1
28811,1
28812,1
28813,1
28814,0
28815,0
28816,1
28817,1
28818,1
28819,1
28820,1
28821,0
28822,1
28823,1
28824,1
28825,1
28826,1
28827,1
28828,1
28829,1
28830,1
28831,1
28832,1
28833,1
28834,1
28835,1
28836,0
28837,1
28838,0
28839,0
28840,1
28841,1
28842,1
28843,0
28844,1
28845,1
28846,1
28847,1
28848,1
28849,1
28850,0
28851,0
28852,1
28853,1
28854,1
28855,1
28856,1
28857,1
28858,1
28859,1
28860,1
28861,1
28862,0
28863,1
28864,1
28865,1
28866,1
28867,0
28868,1
28869,1
28870,1
28871,0
28872,1
28873,1
28874,1
28875,1
28876,1
28877,1
28878,1
28879,1
28880,1
28881,1
28882,1
28883,1
28884,0
28885,1
28886,1
28887,0
28888,1
28889,0
28890,1
28891,1
28892,1
28893,1
28894,1
28895,1
28896,1
28897,1
28898,1
28899,1
28900,1
28901,0
28902,0
28903,1
28904,1
28905,1
28906,1
28907,1
28908,1
28909,1
28910,0
28911,1
28912,1
28913,1
28914,1
28915,1
28916,1
28917,1
28918,0
28919,1
28920,1
28921,1
28922,0
28923,1
28924,1
28925,1
28926,1
28927,1
28928,1
28929,1
28930,1
28931,1
28932,1
28933,1
28934,1
28935,1
28936,1
28937,1
28938,0
28939,1
28940,1
28941,1
28942,1
28943,0
28944,1
28945,1
28946,1
28947,1
28948,1
28949,1
28950,1
28951,1
28952,1
28953,1
28954,0
28955,1
28956,1
28957,1
28958,1
28959,1
28960,1
28961,1
28962,1
28963,1
28964,1
28965,1
28966,1
28967,0
28968,1
28969,1
28970,1
28971,1
28972,1
28973,1
28974,1
28975,1
28976,1
28977,0
28978,1
28979,1
28980,1
28981,1
28982,0
28983,0
28984,0
28985,0
28986,1
28987,1
28988,0
28989,1
28990,1
28991,1
28992,1
28993,1
28994,0
28995,0
28996,0
28997,0
28998,0
28999,0
29000,1
29001,1
29002,1
29003,0
29004,0
29005,0
29006,1
29007,1
29008,0
29009,1
29010,0
29011,1
29012,1
29013,1
29014,0
29015,1
29016,1
29017,0
29018,0
29019,0
29020,0
29021,1
29022,0
29023,0
29024,0
29025,0
29026,0
29027,0
29028,0
29029,0
29030,0
29031,0
29032,0
29033,0
29034,0
29035,0
29036,0
29037,0
29038,0
29039,0
29040,0
29041,0
29042,0
29043,0
29044,0
29045,0
29046,0
29047,0
29048,0
29049,0
29050,0
29051,0
29052,0
29053,0
29054,1
29055,0
29056,1
29057,0
29058,1
29059,0
29060,0
29061,0
29062,0
29063,1
29064,1
29065,0
29066,1
29067,1
29068,1
29069,1
29070,1
29071,1
29072,1
29073,1
29074,1
29075,0
29076,1
29077,0
29078,0
29079,0
29080,0
29081,0
29082,0
29083,0
29084,0
29085,0
29086,0
29087,0
29088,0
29089,0
29090,0
29091,0
29092,0
29093,0
29094,0
29095,0
29096,0
29097,0
29098,1
29099,1
29100,1
29101,1
29102,0
29103,1
29104,1
29105,1
29106,1
29107,1
29108,1
29109,0
29110,1
29111,1
29112,1
29113,1
29114,1
29115,1
29116,1
29117,1
29118,0
29119,1
29120,1
29121,0
29122,1
29123,0
29124,1
29125,0
29126,1
29127,1
29128,0
29129,1
29130,1
29131,0
29132,1
29133,1
29134,1
29135,1
29136,1
29137,1
29138,1
29139,1
29140,1
29141,1
29142,1
29143,1
29144,1
29145,1
29146,1
29147,1
29148,1
29149,1
29150,1
29151,1
29152,1
29153,1
29154,1
29155,1
29156,1
29157,1
29158,1
29159,1
29160,1
29161,1
29162,1
29163,1
29164,1
29165,1
29166,1
29167,1
29168,1
29169,1
29170,1
29171,1
29172,1
29173,1
29174,1
29175,1
29176,1
29177,1
29178,1
29179,1
29180,1
29181,1
29182,1
29183,1
29184,1
29185,1
29186,1
29187,1
29188,1
29189,1
29190,1
29191,1
29192,1
29193,1
29194,1
29195,1
29196,1
29197,1
29198,1
29199,1
29200,1
29201,0
29202,0
29203,0
29204,0
29205,0
29206,0
29207,0
29208,0
29209,0
29210,0
29211,0
29212,0
29213,0
29214,0
29215,0
29216,0
29217,1
29218,0
29219,0
29220,1
29221,1
29222,0
29223,0
29224,1
29225,0
29226,0
29227,0
29228,0
29229,0
29230,0
29231,0
29232,0
29233,0
29234,0
29235,0
29236,0
29237,0
29238,0
29239,0
29240,0
29241,0
29242,0
29243,0
29244,0
29245,0
29246,0
29247,0
29248,0
29249,0
29250,0
29251,0
29252,0
29253,0
29254,0
29255,0
29256,0
29257,0
29258,0
29259,0
29260,0
29261,0
29262,0
29263,1
29264,1
29265,1
29266,1
29267,1
29268,1
29269,1
29270,1
29271,1
29272,1
29273,1
29274,1
29275,1
29276,1
29277,1
29278,1
29279,1
29280,1
29281,1
29282,1
29283,1
29284,1
29285,1
29286,1
29287,0
29288,0
29289,0
29290,1
29291,0
29292,1
29293,0
29294,0
29295,1
29296,1
29297,0
29298,0
29299,1
29300,0
29301,0
29302,1
29303,0
29304,0
29305,1
29306,0
29307,0
29308,0
29309,0
29310,0
29311,0
29312,0
29313,0
29314,1
29315,1
29316,1
29317,1
29318,1
29319,1
29320,1
29321,1
29322,1
29323,1
29324,1
29325,1
29326,1
29327,0
29328,0
29329,1
29330,0
29331,1
29332,0
29333,0
29334,0
29335,1
29336,0
29337,1
29338,0
29339,0
29340,0
29341,1
29342,0
29343,0
29344,1
29345,0
29346,1
29347,0
29348,0
29349,0
29350,0
29351,0
29352,1
29353,0
29354,0
29355,1
29356,0
29357,0
29358,1
29359,0
29360,0
29361,0
29362,1
29363,0
29364,0
29365,0
29366,0
29367,0
29368,1
29369,1
29370,1
29371,1
29372,1
29373,1
29374,1
29375,1
29376,1
29377,1
29378,1
29379,0
29380,1
29381,0
29382,1
29383,1
29384,1
29385,1
29386,1
29387,1
29388,1
29389,1
29390,0
29391,1
29392,1
29393,1
29394,1
29395,1
29396,0
29397,1
29398,0
29399,1
29400,0
29401,0
29402,0
29403,0
29404,0
29405,1
29406,1
29407,1
29408,1
29409,1
29410,1
29411,1
29412,1
29413,1
29414,1
29415,1
29416,1
29417,0
29418,0
29419,1
29420,1
29421,0
29422,1
29423,1
29424,1
29425,1
29426,1
29427,0
29428,1
29429,1
29430,1
29431,1
29432,0
29433,1
29434,1
29435,0
29436,1
29437,1
29438,1
29439,1
29440,1
29441,1
29442,1
29443,1
29444,1
29445,1
29446,1
29447,1
29448,1
29449,1
29450,1
29451,1
29452,1
29453,1
29454,1
29455,1
29456,1
29457,1
29458,1
29459,1
29460,1
29461,1
29462,1
29463,1
29464,1
29465,1
29466,0
29467,1
29468,1
29469,1
29470,1
29471,0
29472,0
29473,0
29474,0
29475,0
29476,0
29477,1
29478,1
29479,1
29480,0
29481,0
29482,0
29483,0
29484,0
29485,0
29486,0
29487,0
29488,0
29489,0
29490,0
29491,0
29492,0
29493,1
29494,0
29495,0
29496,0
29497,0
29498,0
29499,0
29500,0
29501,0
29502,0
29503,0
29504,0
29505,0
29506,0
