hs6_d12;sd;valor_pond;HS6;hs6_d12_desc;impo_tot;letra;impo_relativa;short_name;desc
85443000900A;D_34;107045543.62481597;854430;Los demás // -Juegos de cables para bujías de encendido y demás juegos de cables de los tipos  utilizados en los medios de transporte // HILOS, CABLES (INCLUIDOS LOS COAXIALES) Y DEMÁSCONDUCTORES AISLADOS PARA ELECTRICIDAD, AUNQUEESTEN LAQUEADOS, ANODIZA;3484347992.9660125;D_34;0.030721829117215885;Los demás // -J;Automotores
87085080900L;D_34;66755386.10303421;870850;"Los demás // Los demás // -Ejes con diferencial, incluso provistos con otros órganos de trasmisión, y ejes portadores; sus partes // PARTES Y ACCESORIOS PARA VEHÍCULOS AUTOMÓVILES DELAS PARTIDAS 87.01 A 87.05.";3484347992.9660125;D_34;0.01915864495675974;Los demás // Lo;Automotores
87085099990U;D_34;49598841.462050326;870850;"Las demás // Las demás // Las demás // Partes // -Ejes con diferencial, incluso provistos con otros órganos de trasmisión, y ejes portadores; sus partes // PARTES Y ACCESORIOS PARA VEHÍCULOS AUTOMÓVILES DELAS PARTIDAS 87.01 A 87.05.";3484347992.9660125;D_34;0.014234755415411268;Las demás // La;Automotores
87084090900G;D_34;38048914.58092485;870840;Las demás // Partes // -Cajas de cambio y sus partes // PARTES Y ACCESORIOS PARA VEHÍCULOS AUTOMÓVILES DELAS PARTIDAS 87.01 A 87.05.;3484347992.9660125;D_34;0.010919952501224236;Las demás // Pa;Automotores
71102100000D;D_34;37803982.66936981;711021;--En bruto o en polvo // -Paladio: // PLATINO EN BRUTO, SEMILABRADO O EN POLVO.;3484347992.9660125;D_34;0.010849657596108703;--En bruto o en;Automotores
90013000000P;D_33;7663638.942617539;900130;"-Lentes de contacto // FIBRAS ÓPTICAS Y HACES DE FIBRAS ÓPTICAS; CABLESDE FIBRAS ÓPTICAS, EXCEPTO LOS DE LA PARTIDA 85.44; HOJAS Y PLACAS DE MATERIA POLARIZANTE;LENTES (INCLUSO DE CONTACTO), PRISMAS, ESPEJOS YDEMÁS ELEMENTOS DE ÓPTICA DE CUALQUIER MATERI";72968517.32672848;D_33;0.10502665016889876;-Lentes de cont;Instrumentos mÃ©dicos
90213190100L;D_33;5214323.623643819;902131;"Artículos y aparatos // Las demás // --Prótesis artículares // -Los demás artículos y aparatos para prótesis: // ARTÍCULOS Y APARATOS PARA ORTOPEDIA, INCLUIDAS LASFAJAS Y VENDAJES MEDICOQUIRÚRGICOS Y LAS MULETAS;TABLILLAS, FERULAS U OTROS ARTÍCULOS Y APA";72968517.32672848;D_33;0.07145990921393992;Artículos y apa;Instrumentos mÃ©dicos
87131000000F;D_33;3488081.267620484;871310;-Sin mecanismo de propulsión // SILLONES DE RUEDAS Y DEMAS VEHICULOS PARA INVALIDOS, INCLUSO CON MOTOR U OTRO MECANISMO DEPROPULSION.;72968517.32672848;D_33;0.04780255095498281;-Sin mecanismo ;Instrumentos mÃ©dicos
90289010000E;D_33;2577547.720286824;902890;De contadores de electricidad // -Partes y accesorios // CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD,INCLUIDOS LOS DE CALIBRACIÓN.;72968517.32672848;D_33;0.03532410709053375;De contadores d;Instrumentos mÃ©dicos
90183219100X;D_33;2378804.535897189;901832;Para medicina humana // Las demás // Tubulares de metal // --Agujas tubulares de metal y agujas de sutura // -Jeringas, agujas, catéteres, cánulas e instrumentos similares: // INSTRUMENTOS Y APARATOS DE MEDICINA, CIRUGÍA, ODONTOLOGÍA O VETERINARIA, INCLU;72968517.32672848;D_33;0.03260042307349761;Para medicina h;Instrumentos mÃ©dicos
90299090000B;D_33;2056973.0213051364;902990;"Los demás // -Partes y accesorios // LOS DEMÁS CONTADORES (POR EJEMPLO: CUENTARREVOLUCIONES, CONTADORES DE PRODUCCIÓN,TAXÍMETROS, CUENTAKILÓMETROS, PODÓMETROS);VELOCÍMETROS Y TACÓMETROS, EXCEPTO LOS DE LAS PARTIDAS 90.14 Ó 90.15; ESTROBOSCOPIOS.";72968517.32672848;D_33;0.028189870051692337;Los demás // -P;Instrumentos mÃ©dicos
90289090000H;D_33;1524072.4439672986;902890;Los demás // -Partes y accesorios // CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD,INCLUIDOS LOS DE CALIBRACIÓN.;72968517.32672848;D_33;0.020886712513877935;Los demás // -P;Instrumentos mÃ©dicos
85414021000M;D_33;1522190.8287311965;854140;Diodos emisores de luz (LED), excepto    diodos láser, aptos para montaje en     superficie (SMD - «Surface Mounted Device») // Montados, excepto las células fotovoltaicas   en módulos o paneles // -Dispositivos semiconductores fotosensibles,  incluidas;72968517.32672848;D_33;0.020860925841693315;Diodos emisores;Instrumentos mÃ©dicos
90328984000G;D_33;1046875.5254893183;903289;De velocidad de motores eléctricos  por    variación de frecuencia // Los demás, para regulación o control de    magnitudes no eléctricas // --Los demás // -Los demás instrumentos y aparatos: // INSTRUMENTOS Y APARATOS PARA REGULACIÓN O CONTROLAUTOMÁTICO;72968517.32672848;D_33;0.014346948024197365;De velocidad de;Instrumentos mÃ©dicos
90183924000X;D_33;1015311.8464118724;901839;Catéteres intravenosos periféricos, de      poliuretano o copolímero de    etilenotetrafluoretileno (ETFE) // Sondas, catéteres y cánulas // --Los demás // -Jeringas, agujas, catéteres, cánulas e instrumentos similares: // INSTRUMENTOS Y APARATOS DE MEDI;72968517.32672848;D_33;0.013914382306353402;Catéteres intra;Instrumentos mÃ©dicos
85299020000G;D_32;435805595.87350476;852990;De los aparatos de las partidas 85.27   u 85.28 // -Las demás // PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVAO PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS85.25 A 85.28.;1079350679.5869863;D_32;0.4037664534016561;De los aparatos;Radio y televisiÃ³n
85177099000H;D_32;425551178.093287;851770;"Las demás // Las demás // -Partes // TELEFONOS, INCLUIDOS LOS TELEFONOS CELULARES (MÓVILES)* Y LOS DE OTRAS REDES INALÁMBRICAS; LOS DEMÁS APARATOS DE EMISIÓN, TRANSMISIÓN O RECEPCIÓN DE VOZ, IMAGEN U OTROS DATOS, INCLUIDOS LOS DE COMUNICACIÓN EN RED CON";1079350679.5869863;D_32;0.39426591018233687;Las demás // La;Radio y televisiÃ³n
85076000910U;D_32;27723016.20862341;850760;De los tipos utilizados en telefonos       celulares // Los demás // -De ión de litio // ACUMULADORES ELECTRICOS, INCLUIDOS SUSSEPARADORES, AUNQUE SEAN CUADRADOS ORECTANGULARES.;1079350679.5869863;D_32;0.02568490179598685;De los tipos ut;Radio y televisiÃ³n
84159090100E;D_32;19393957.244296625;841590;"De la subpartida 8415,10, excepto las      unidades evaporadoras (internas) y unidades      condensadoras (externas) de aparatos para      acondicionamiento de aire del tipo sistema      de elementos separados (""split-system"") // Las demás // -Partes //";1079350679.5869863;D_32;0.017968170689175576;De la subpartid;Radio y televisiÃ³n
85423120000W;D_32;18750114.16043603;854231;Montados, aptos para montaje en superficie    (SMD - «Surface Mounted Device») // --Procesadores y controladores, incluso combinados  con memorias, convertidores, circuitos  lógicos, amplificadores, relojes y circuitos de  sincronización, u otros circuit;1079350679.5869863;D_32;0.017371661050522305;Montados, aptos;Radio y televisiÃ³n
85183000000N;D_32;15288434.411666457;851830;"-Auriculares, incluidos los de casco, estén o no combinados con micrófono, y juegos o conjuntos constituidos por un micrófono y uno o varios altavoces (altoparlantes) // MICRÓFONOS Y SUS SOPORTES; ALTAVOCES          (ALTOPARLANTES), INCLUSO MONTADOS EN S";1079350679.5869863;D_32;0.014164473790405708;-Auriculares, i;Radio y televisiÃ³n
85423190000P;D_32;11119710.646406854;854231;Los demás // --Procesadores y controladores, incluso combinados  con memorias, convertidores, circuitos  lógicos, amplificadores, relojes y circuitos de  sincronización, u otros circuitos // -Circuitos electrónicos integrados: // CIRCUITOS ELECTRÓNICOS I;1079350679.5869863;D_32;0.010302222305230598;Los demás // --;Radio y televisiÃ³n
85423999000D;D_32;11023759.904593436;854239;Los demás // Los demás // --Los demás // -Circuitos electrónicos integrados: // CIRCUITOS ELECTRÓNICOS INTEGRADOS;1079350679.5869863;D_32;0.010213325579052471;Los demás // Lo;Radio y televisiÃ³n
85182910000R;D_32;10872858.807510572;851829;"Piezoeléctricos aptos para aparatos telefónicos // --Los demás // -Altavoces (altoparlantes), incluso montados en sus cajas: // MICRÓFONOS Y SUS SOPORTES; ALTAVOCES          (ALTOPARLANTES), INCLUSO MONTADOS EN SUSCAJAS; AURICULARES, INCLUIDOS LOS DE CAS";1079350679.5869863;D_32;0.01007351828570773;Piezoeléctricos;Radio y televisiÃ³n
85176277000H;D_32;4488507.301066263;851762;Los demás de frecuencia inferior a 15 GHz // de frecuencia inferior a 15 GHz // Los demás aparatos emisores con receptor   incorporado, numéricos (digitales) // --Aparatos para la recepción, conversión, emisión  y transmisión o regeneración de voz, image;1079350679.5869863;D_32;0.0041585254782845835;Los demás de fr;Radio y televisiÃ³n
74081900000G;D_31;91345077.4128817;740819;--Los demás // -De cobre refinado: // ALAMBRE DE COBRE.;468059148.76709926;D_31;0.19515712416580483;--Los demás // ;Aparatos elÃ©ctricos
74081100000L;D_31;69069777.51031926;740811;--Con la mayor dimensión de la sección  transversal superior a 6 mm // -De cobre refinado: // ALAMBRE DE COBRE.;468059148.76709926;D_31;0.1475663443226223;--Con la mayor ;Aparatos elÃ©ctricos
39011092900V;D_31;29452019.104451306;390110;Los demás // Sin carga // Los demás // -Polietileno de densidad inferior a 0,94 // POLÍMEROS DE ETILENO EN FORMAS PRIMARIAS.;468059148.76709926;D_31;0.06292371206081539;Los demás // Si;Aparatos elÃ©ctricos
85369090990U;D_31;14364557.574284764;853690;Los demás // Los demás. // Los demás // -Los demás aparatos // APARATOS PARA CORTE, SECCIONAMIENTO, PROTECCIÓN,DERIVACIÓN, EMPALME O CONEXIÓN DE CIRCUITOSELECTRICOS (POR EJEMPLO: INTERRUPTORES,CONMUTADORES, RELES, CORTACIRCUITOS, SUPRESORESDE SOBRETENSIÓ;468059148.76709926;D_31;0.030689620344185174;Los demás // Lo;Aparatos elÃ©ctricos
85442000100T;D_31;13937481.853112388;854420;Sin piezas de conexión, con una atenuación      inferior o igual a 5,2 dB/100 m, medida a      una frecuencia de 10 MHz // -Cables y demás conductores eléctricos, coaxiales // HILOS, CABLES (INCLUIDOS LOS COAXIALES) Y DEMÁSCONDUCTORES AISLADOS PARA ELECT;468059148.76709926;D_31;0.029777180704243678;Sin piezas de c;Aparatos elÃ©ctricos
72251100000J;D_31;10008651.188375924;722511;"--De grano orientado // -De acero al silicio llamado ""magnético"" (acero magnético al silicio)*: // PRODUCTOS LAMINADOS PLANOS DE LOS DEMÁS ACEROS ALEADOS, DE ANCHURA SUPERIOR O IGUAL A 600 mm.";468059148.76709926;D_31;0.021383304257035496;--De grano orie;Aparatos elÃ©ctricos
90011011000D;D_31;7842896.164396254;900110;"Con diámetro de núcleo inferior a 11    micrómetros // Fibras ópticas // -Fibras ópticas, haces y cables de  fibras ópticas // FIBRAS ÓPTICAS Y HACES DE FIBRAS ÓPTICAS; CABLESDE FIBRAS ÓPTICAS, EXCEPTO LOS DE LA PARTIDA 85.44; HOJAS Y PLACAS DE MATERIA P";468059148.76709926;D_31;0.016756207383308273;Con diámetro de;Aparatos elÃ©ctricos
85362000300V;D_31;7582044.773323435;853620;Diferenciales, para una tensión máxima de      440 VCA , corriente nominal inferior o      igual 63 A y sensibilidad inferior o igual      a 30 miliamperes(92/98 SICyM) // -Disyuntores // APARATOS PARA CORTE, SECCIONAMIENTO, PROTECCIÓN,DERIVACIÓN, EMPALM;468059148.76709926;D_31;0.016198903051665745;Diferenciales, ;Aparatos elÃ©ctricos
85364900900N;D_31;6355208.0464994;853649;Los demás // --Los demás // -Relés: // APARATOS PARA CORTE, SECCIONAMIENTO, PROTECCIÓN,DERIVACIÓN, EMPALME O CONEXIÓN DE CIRCUITOSELECTRICOS (POR EJEMPLO: INTERRUPTORES,CONMUTADORES, RELES, CORTACIRCUITOS, SUPRESORESDE SOBRETENSIÓN TRANSITORIA, CLAVIJAS;468059148.76709926;D_31;0.013577788327051112;Los demás // --;Aparatos elÃ©ctricos
84089010000F;D_31;5873591.608970753;840890;Estacionarios, de potencia normal ISO, superior   a 412,5 KW (550 HP), según norma ISO 3046/1 // -Los demás motores // MOTORES DE EMBOLO (PISTÓN) DE ENCENDIDO PORCOMPRESIÓN (MOTORES DIESEL O SEMI-DIESEL).;468059148.76709926;D_31;0.01254882342208716;Estacionarios, ;Aparatos elÃ©ctricos
85423190000P;D_30;12584313.928975936;854231;Los demás // --Procesadores y controladores, incluso combinados  con memorias, convertidores, circuitos  lógicos, amplificadores, relojes y circuitos de  sincronización, u otros circuitos // -Circuitos electrónicos integrados: // CIRCUITOS ELECTRÓNICOS I;21574864.045097157;D_30;0.5832858970824288;Los demás // --;Maquinaria de oficina
39206291990J;D_30;1426582.2600221534;392062;Las demás // Las demás // De anchura superior a 12 cm, sin trabajar en    la superficie // Las demás // --De poli(tereftalato de etileno) // -De policarbonatos, resinas alcídicas, poliésteres alílicos o demás poliésteres: // LAS DEMÁS PLACAS, LÁMINAS, HO;21574864.045097157;D_30;0.06612242177008486;Las demás // La;Maquinaria de oficina
84732910000R;D_30;1088983.7289909443;847329;Circuitos impresos con componentes eléctricos   o electrónicos montados, de cajas   registradoras // --Los demás // -Partes y accesorios de máquinas de la partida 84.70: // PARTES Y ACCESORIOS (EXCEPTO LOS ESTUCHES, FUNDASY SIMILARES) IDENTIFICABLES COMO;21574864.045097157;D_30;0.05047465081192081;Circuitos impre;Maquinaria de oficina
85235190900U;D_30;865997.9498369796;852351;Los demás // Los demás // --Dispositivos de almacenamiento permanente de  datos a base de semiconductores // -Soportes semiconductores: // DISCOS, CINTAS, DISPOSITIVOS DE ALMACENAMIENTOPERMANENTE DE DATOS A BASE DE SEMICONDUCTORES,TARJETAS INTELIGENTES (;21574864.045097157;D_30;0.040139207738543126;Los demás // Lo;Maquinaria de oficina
84729030000J;D_30;693881.847592428;847290;Máquinas de clasificar y contar monedas o    billetes de banco // -Los demás // LAS DEMÁS MÁQUINAS Y APARATOS DE OFICINA (POREJEMPLO: COPIADORAS HECTOGRÁFICAS, MIMEÓGRAFOS,MÁQUINAS DE IMPRIMIR DIRECCIONES, DISTRIBUIDORESAUTOMÁTICOS DE BILLETES DE BANCO,;21574864.045097157;D_30;0.0321615861004747;Máquinas de cla;Maquinaria de oficina
85287190000Q;D_30;586936.7595873743;852871;Los demás // --No concebidos para incorporar un dispositivo de  visualización (display) o pantalla de video // -Aparatos receptores de televisión, incluso con aparato receptor de radiodifusión o grabación o reproducción de sonido o imagen incorporado: //;21574864.045097157;D_30;0.027204656231460907;Los demás // --;Maquinaria de oficina
85286910000U;D_30;520370.9419923349;852869;"Con tecnología de dispositivo digital de   microespejos («Digital Micromirror Device» -   DMD) // --Los demás // -Proyectores: // MONITORES Y PROYECTORES, QUE NO INCORPOREN APARATORECEPTOR DE TELEVISIÓN; APARATOS RECEPTORES DETELEVISIÓN, INCLUSO CON APAR";21574864.045097157;D_30;0.024119315000299534;Con tecnología ;Maquinaria de oficina
39199000739R;D_30;480745.14317454456;391990;Las demás // De poliesteres // Las demás de polietileno, de poli(cloruro de      vinilo), de poliesteres o de acetato de      celulosa // -Las demás // PLACAS, LÁMINAS, HOJAS, CINTAS, TIRAS Y DEMÁS FORMAS PLANAS, AUTOADHESIVAS, DE PLÁSTICO,INCLUSO EN ROL;21574864.045097157;D_30;0.022282649947163533;Las demás // De;Maquinaria de oficina
85183000000N;D_30;272020.1147256794;851830;"-Auriculares, incluidos los de casco, estén o no combinados con micrófono, y juegos o conjuntos constituidos por un micrófono y uno o varios altavoces (altoparlantes) // MICRÓFONOS Y SUS SOPORTES; ALTAVOCES          (ALTOPARLANTES), INCLUSO MONTADOS EN S";21574864.045097157;D_30;0.012608196007960263;-Auriculares, i;Maquinaria de oficina
84733041000K;D_30;271644.40393454663;847330;Placas madre («mother boards») // Circuitos impresos con componentes eléctricos   o electrónicos montados // -Partes y accesorios de máquinas de la partida  84.71 // PARTES Y ACCESORIOS (EXCEPTO LOS ESTUCHES, FUNDASY SIMILARES) IDENTIFICABLES COMO DESTIN;21574864.045097157;D_30;0.012590781724822838;Placas madre («;Maquinaria de oficina
85446000110C;D_29_30_31_32_33;232909.8630594405;854460;Traspuestos // Conductores de cobre (pletinas) de sección         rectangular o cuadrada, aislados con papel         para uso eléctrico, de los tipos      utilizados en bobinados de transformadores         de dieléctrico líquido o seco // -Los demás cond;396659.7359550445;D_29_30_31_32_33;0.5871779813967238;Traspuestos // ;Maquinaria n.c.p.
69032090000H;D_29_30_31_32_33;40361.40165316794;690320;Los demás // -Con un contenido de alúmina (Al2O3) o de una mezcla o combinación de alúmina y de sílice (SiO2), superior al 50 % en peso // LOS DEMÁS ARTÍCULOS CERÁMICOS REFRACTARIOS (POREJEMPLO: RETORTAS, CRISOLES, MUFLAS, TOBERAS,TAPONES, SOPORTES, COPE;396659.7359550445;D_29_30_31_32_33;0.10175321061006884;Los demás // -C;Maquinaria n.c.p.
72284000290K;D_29_30_31_32_33;32837.185456924846;722840;"Las demás // Aptas para válvulas // -Las demás barras, simplemente forjadas // BARRAS Y PERFILES, DE LOS DEMÁS ACEROS ALEADOS;BARRAS HUECAS PARA PERFORACIÓN, DE ACEROS ALEADOSO SIN ALEAR.";396659.7359550445;D_29_30_31_32_33;0.08278426691799758;Las demás // Ap;Maquinaria n.c.p.
85359000910L;D_29_30_31_32_33;16222.356318848075;853590;Conmutadores accionados mediante motor       eléctrico, sin interrupción de circulación       de corriente durante la conmutación, para       una corriente nominal superior o igual a        100 A // Los demás // -Los demás // APARATOS PARA CORTE, SECCION;396659.7359550445;D_29_30_31_32_33;0.04089741117733875;Conmutadores ac;Maquinaria n.c.p.
85441100910M;D_29_30_31_32_33;14259.31559559853;854411;Alambre (pletina) de sección rectangular o         cuadrada,aislado con papel para uso                eléctrico, de los tipos utilizados en       bobinados de transformadores de dieléctrico        líquido o seco. // Los demás // --De cobre // -Alambre pa;396659.7359550445;D_29_30_31_32_33;0.035948482548313426;Alambre (pletin;Maquinaria n.c.p.
72251100000J;D_29_30_31_32_33;12560.257594536193;722511;"--De grano orientado // -De acero al silicio llamado ""magnético"" (acero magnético al silicio)*: // PRODUCTOS LAMINADOS PLANOS DE LOS DEMÁS ACEROS ALEADOS, DE ANCHURA SUPERIOR O IGUAL A 600 mm.";396659.7359550445;D_29_30_31_32_33;0.03166506820838431;--De grano orie;Maquinaria n.c.p.
84818093100J;D_29_30_31_32_33;5737.736186198871;848180;Para una presión superior o igual a 1054,6       kg/cm2 (15.000 psi) // Válvulas esclusas // Los demás // -Los demás artículos de grifería y órganos similares // ARTÍCULOS DE GRIFERÍA Y ÓRGANOS SIMILARES PARATUBERÍAS, CALDERAS, DEPÓSITOS, CUBAS OCONTINEN;396659.7359550445;D_29_30_31_32_33;0.014465133882026176;Para una presió;Maquinaria n.c.p.
84818097300A;D_29_30_31_32_33;5222.891089884957;848180;Construidas esencialmente en acero      inoxidable, de diámetro interior inferior o      igual a 100 mm // Válvulas mariposa // Los demás // -Los demás artículos de grifería y órganos similares // ARTÍCULOS DE GRIFERÍA Y ÓRGANOS SIMILARES PARATUBERÍAS, C;396659.7359550445;D_29_30_31_32_33;0.01316718238948481;Construidas ese;Maquinaria n.c.p.
84818019219E;D_29_30_31_32_33;4668.960000000001;848180;Los demás // Dos llaves, sin sistema de cierre cerámico // Juego de grifería sanitaria para cocina // Los demás // De los tipos utilizados en baños o cocinas // -Los demás artículos de grifería y órganos similares // ARTÍCULOS DE GRIFERÍA Y ÓRGANOS SIMIL;396659.7359550445;D_29_30_31_32_33;0.011770693057006315;Los demás // Do;Maquinaria n.c.p.
73170090000U;D_29_30_31_32_33;4380.952771423316;731700;Los demás // PUNTAS, CLAVOS, CHINCHETAS (CHINCHES), GRAPAS APUNTADAS, ONDULADAS O BISELADAS, Y ARTÍCULOS SIMILARES, DE FUNDICIÓN, HIERRO O ACERO, INCLUSO CON CABEZA DE OTRAS MATERIAS, EXCEPTO DE CABEZA DE COBRE.;396659.7359550445;D_29_30_31_32_33;0.01104461172716515;Los demás // PU;Maquinaria n.c.p.
84339090000D;D_29;155189892.62127197;843390;"Las dem?s // Las dem?s // -Partes // MÁQUINAS, APARATOS Y ARTEFACTOS DE COSECHAR OTRILLAR, INCLUIDAS LAS PRENSAS PARA PAJA O FORRAJE; CORTADORAS DE CESPED Y GUADAÑADORAS;MÁQUINAS PARA LIMPIEZA O CLASIFICACIÓN DEHUEVOS, FRUTOS O DEMÁS PRODUCTOS AGRÍCOLAS,";957896481.7016915;D_29;0.16201113125040298;Las dem?s // La;Maquinaria y equipo
84159090100E;D_29;35381001.77907611;841590;"De la subpartida 8415,10, excepto las      unidades evaporadoras (internas) y unidades      condensadoras (externas) de aparatos para      acondicionamiento de aire del tipo sistema      de elementos separados (""split-system"") // Las demás // -Partes //";957896481.7016915;D_29;0.03693614336720622;De la subpartid;Maquinaria y equipo
85177099000H;D_29;31989350.1523907;851770;"Las demás // Las demás // -Partes // TELEFONOS, INCLUIDOS LOS TELEFONOS CELULARES (MÓVILES)* Y LOS DE OTRAS REDES INALÁMBRICAS; LOS DEMÁS APARATOS DE EMISIÓN, TRANSMISIÓN O RECEPCIÓN DE VOZ, IMAGEN U OTROS DATOS, INCLUIDOS LOS DE COMUNICACIÓN EN RED CON";957896481.7016915;D_29;0.033395414602172886;Las demás // La;Maquinaria y equipo
87079010000G;D_29;27722733.23056348;870790;De los vehículos de las subpartidas   8701.10, 8701.30, 8701.90 u 8704.10 // -Las demás // CARROCERÍAS PARA VEHÍCULOS AUTOMÓVILES DE LAS PARTIDAS 87.01 A 87.05, INCLUÍDAS LAS CABINAS.;957896481.7016915;D_29;0.02894126219287744;De los vehículo;Maquinaria y equipo
87084019000Y;D_29;22183305.19728483;870840;Las demás // Cajas de cambio de los vehículos de las   subpartidas 8701.10, 8701.30, 8701.90 u 8704.10 // -Cajas de cambio y sus partes // PARTES Y ACCESORIOS PARA VEHÍCULOS AUTOMÓVILES DELAS PARTIDAS 87.01 A 87.05.;957896481.7016915;D_29;0.02315835335137306;Las demás // Ca;Maquinaria y equipo
85014019990J;D_29;20651128.21791278;850140;Los demás // Los demás // Los demás // De potencia inferior o igual a 15 kW // -Los demás motores de corriente alterna, monofásicos // MOTORES Y GENERADORES, ELECTRICOS, EXCEPTO LOSGRUPOS ELECTRÓGENOS.;957896481.7016915;D_29;0.021558830846968243;Los demás // Lo;Maquinaria y equipo
84099912100C;D_29;16940621.906438857;840999;Bloques // Bloques y cárteres // Bloques, cárteres, válvulas de admisión o de   escape, tubos múltiples de admisión o de   escape y guías de válvulas // --Las demás // -Las demás: // PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVAO PRINCIPALMENTE, A LOS;957896481.7016915;D_29;0.01768523241294722;Bloques // Bloq;Maquinaria y equipo
85365090390E;D_29;15504197.545218958;853650;Los demás // Interruptores de corriente continua // Los demás // -Los demás interruptores, seccionadores y conmutadores // APARATOS PARA CORTE, SECCIONAMIENTO, PROTECCIÓN,DERIVACIÓN, EMPALME O CONEXIÓN DE CIRCUITOSELECTRICOS (POR EJEMPLO: INTERRUPTORES,C;957896481.7016915;D_29;0.016185671250901704;Los demás // In;Maquinaria y equipo
87085019000M;D_29;14829304.029320942;870850;"Los demás // De los vehículos de las subpartidas 8701.10,   8701.30, 8701.90 u 8704.10 // -Ejes con diferencial, incluso provistos con otros órganos de trasmisión, y ejes portadores; sus partes // PARTES Y ACCESORIOS PARA VEHÍCULOS AUTOMÓVILES DELAS PART";957896481.7016915;D_29;0.015481113369345363;Los demás // De;Maquinaria y equipo
74111010900Z;D_29;12385098.618352888;741110;Los demás // Sin aletas ni ranuras // -De cobre refinado // TUBOS DE COBRE.;957896481.7016915;D_29;0.012929475005849182;Los demás // Si;Maquinaria y equipo
72104910490V;D_28;59215403.93148968;721049;Los demás // De espesor superior o igual a 0,66 mm pero      inferior a 1,20 mm // De espesor inferior a 4,75 mm // --Los demás // -Cincados de otro modo: // PRODUCTOS LAMINADOS PLANOS DE HIERRO O ACERO SIN ALEAR, DE ANCHURA SUPERIOR O IGUAL A 600 mm, CH;701202448.2425755;D_28;0.08444837019594173;Los demás // De;Otros productos de metal
72259200110T;D_28;29959787.400267508;722592;Lisos // De espesor superior o igual a 0,30 mm // --Cincados de otro modo // -Los demás: // PRODUCTOS LAMINADOS PLANOS DE LOS DEMÁS ACEROS ALEADOS, DE ANCHURA SUPERIOR O IGUAL A 600 mm.;701202448.2425755;D_28;0.04272630176257336;Lisos // De esp;Otros productos de metal
76061290100T;D_28;28664041.489999995;760612;Con un contenido de magnesio superior o       igual al 0,80 % pero inferior o igual al      1,30 %, en peso, manganeso superior o igual      al 0,80 % pero inferior o igual al 1,50 %,      en peso, hierro inferior o igual al 0,80 %      en peso, silicio;701202448.2425755;D_28;0.040878410453130495;Con un contenid;Otros productos de metal
72104910390P;D_28;22561351.7918745;721049;Los demás // De espesor superior o igual a 0,51 mm pero      inferior a 0,66 mm // De espesor inferior a 4,75 mm // --Los demás // -Cincados de otro modo: // PRODUCTOS LAMINADOS PLANOS DE HIERRO O ACERO SIN ALEAR, DE ANCHURA SUPERIOR O IGUAL A 600 mm, CH;701202448.2425755;D_28;0.03217523248588199;Los demás // De;Otros productos de metal
72283000990J;D_28;20312119.392605912;722830;"Las demás // Las demás // -Las demás barras, simplemente laminadas o extrudidas en caliente // BARRAS Y PERFILES, DE LOS DEMÁS ACEROS ALEADOS;BARRAS HUECAS PARA PERFORACIÓN, DE ACEROS ALEADOSO SIN ALEAR.";701202448.2425755;D_28;0.028967553441255373;Las demás // La;Otros productos de metal
76061290900L;D_28;16946501.118566584;760612;Las demás // Las demás // --De aleaciones de aluminio // -Cuadradas o rectangulares: // CHAPAS Y TIRAS, DE ALUMINIO, DE ESPESOR SUPERIORA 0,2 mm.;701202448.2425755;D_28;0.02416777231887826;Las demás // La;Otros productos de metal
87084090900G;D_28;16140172.031641403;870840;Las demás // Partes // -Cajas de cambio y sus partes // PARTES Y ACCESORIOS PARA VEHÍCULOS AUTOMÓVILES DELAS PARTIDAS 87.01 A 87.05.;701202448.2425755;D_28;0.023017848942332608;Las demás // Pa;Otros productos de metal
72104910590A;D_28;15906268.484228779;721049;Los demás // De espesor superior o igual a 1,20 mm pero      inferior a 1,81 mm // De espesor inferior a 4,75 mm // --Los demás // -Cincados de otro modo: // PRODUCTOS LAMINADOS PLANOS DE HIERRO O ACERO SIN ALEAR, DE ANCHURA SUPERIOR O IGUAL A 600 mm, CH;701202448.2425755;D_28;0.022684274026844427;Los demás // De;Otros productos de metal
72193400000B;D_28;15450854.884205481;721934;--De espesor superior o igual a 0,5 mm pero  inferior o igual a 1 mm // -Simplemente laminados en frío: // PRODUCTOS LAMINADOS PLANOS DE ACERO INOXIDABLE, DE ANCHURA SUPERIOR O IGUAL A 600 mm.;701202448.2425755;D_28;0.022034798827257344;--De espesor su;Otros productos de metal
82090011000R;D_28;14254120.44319373;820900;Intercambiables // Plaquitas o pastillas // PLAQUITAS, VARILLAS, PUNTAS Y ARTÍCULOS SIMILARESPARA ÚTILES, SIN MONTAR, DE CERMET.;701202448.2425755;D_28;0.02032810991878144;Intercambiables;Otros productos de metal
27011200000V;D_27;192388211.66847086;270112;"--Hulla bituminosa // -Hullas, incluso pulverizadas, pero sin aglomerar: // HULLAS; BRIQUETAS, OVOIDES Y COMBUSTIBLESSÓLIDOS SIMILARES, OBTENIDOS DE LA HULLA.";1433600361.7358067;D_27;0.13419933253610983;--Hulla bitumin;Metales comunes
